center,left,right,steering,throttle,brake,speed
IMGo/center_2016_12_01_13_41_38_495.jpg, IMGo/left_2016_12_01_13_41_38_495.jpg, IMGo/right_2016_12_01_13_41_38_495.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_41_38_595.jpg, IMGo/left_2016_12_01_13_41_38_595.jpg, IMGo/right_2016_12_01_13_41_38_595.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_38_697.jpg, IMGo/left_2016_12_01_13_41_38_697.jpg, IMGo/right_2016_12_01_13_41_38_697.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_41_38_800.jpg, IMGo/left_2016_12_01_13_41_38_800.jpg, IMGo/right_2016_12_01_13_41_38_800.jpg, -0.02177976, 0.9855326, 0, 30.18654
IMGo/center_2016_12_01_13_41_38_901.jpg, IMGo/left_2016_12_01_13_41_38_901.jpg, IMGo/right_2016_12_01_13_41_38_901.jpg, -0.02177976, 0.9855326, 0, 30.18658
IMGo/center_2016_12_01_13_41_39_002.jpg, IMGo/left_2016_12_01_13_41_39_002.jpg, IMGo/right_2016_12_01_13_41_39_002.jpg, -0.0122854, 0.9855326, 0, 30.18684
IMGo/center_2016_12_01_13_41_39_104.jpg, IMGo/left_2016_12_01_13_41_39_104.jpg, IMGo/right_2016_12_01_13_41_39_104.jpg, -0.0122854, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_41_39_206.jpg, IMGo/left_2016_12_01_13_41_39_206.jpg, IMGo/right_2016_12_01_13_41_39_206.jpg, -0.1167233, 0.9855326, 0, 30.18336
IMGo/center_2016_12_01_13_41_39_308.jpg, IMGo/left_2016_12_01_13_41_39_308.jpg, IMGo/right_2016_12_01_13_41_39_308.jpg, -0.1167233, 0.9855326, 0, 30.18526
IMGo/center_2016_12_01_13_41_39_408.jpg, IMGo/left_2016_12_01_13_41_39_408.jpg, IMGo/right_2016_12_01_13_41_39_408.jpg, -0.1167233, 0.9855326, 0, 30.1858
IMGo/center_2016_12_01_13_41_39_509.jpg, IMGo/left_2016_12_01_13_41_39_509.jpg, IMGo/right_2016_12_01_13_41_39_509.jpg, -0.1167233, 0.9855326, 0, 30.18609
IMGo/center_2016_12_01_13_41_39_611.jpg, IMGo/left_2016_12_01_13_41_39_611.jpg, IMGo/right_2016_12_01_13_41_39_611.jpg, -0.1167233, 0.9855326, 0, 30.18621
IMGo/center_2016_12_01_13_41_39_711.jpg, IMGo/left_2016_12_01_13_41_39_711.jpg, IMGo/right_2016_12_01_13_41_39_711.jpg, -0.1167233, 0.9855326, 0, 30.18633
IMGo/center_2016_12_01_13_41_39_814.jpg, IMGo/left_2016_12_01_13_41_39_814.jpg, IMGo/right_2016_12_01_13_41_39_814.jpg, -0.1167233, 0.9855326, 0, 30.18628
IMGo/center_2016_12_01_13_41_39_916.jpg, IMGo/left_2016_12_01_13_41_39_916.jpg, IMGo/right_2016_12_01_13_41_39_916.jpg, -0.1167233, 0.9855326, 0, 30.18633
IMGo/center_2016_12_01_13_41_40_017.jpg, IMGo/left_2016_12_01_13_41_40_017.jpg, IMGo/right_2016_12_01_13_41_40_017.jpg, -0.002791043, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_41_40_117.jpg, IMGo/left_2016_12_01_13_41_40_117.jpg, IMGo/right_2016_12_01_13_41_40_117.jpg, 0, 0.9855326, 0, 30.1865
IMGo/center_2016_12_01_13_41_40_218.jpg, IMGo/left_2016_12_01_13_41_40_218.jpg, IMGo/right_2016_12_01_13_41_40_218.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_40_318.jpg, IMGo/left_2016_12_01_13_41_40_318.jpg, IMGo/right_2016_12_01_13_41_40_318.jpg, 0, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_41_40_419.jpg, IMGo/left_2016_12_01_13_41_40_419.jpg, IMGo/right_2016_12_01_13_41_40_419.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_41_40_519.jpg, IMGo/left_2016_12_01_13_41_40_519.jpg, IMGo/right_2016_12_01_13_41_40_519.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_41_40_621.jpg, IMGo/left_2016_12_01_13_41_40_621.jpg, IMGo/right_2016_12_01_13_41_40_621.jpg, 0, 0.9855326, 0, 30.1866
IMGo/center_2016_12_01_13_41_40_721.jpg, IMGo/left_2016_12_01_13_41_40_721.jpg, IMGo/right_2016_12_01_13_41_40_721.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_41_40_822.jpg, IMGo/left_2016_12_01_13_41_40_822.jpg, IMGo/right_2016_12_01_13_41_40_822.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_41_40_922.jpg, IMGo/left_2016_12_01_13_41_40_922.jpg, IMGo/right_2016_12_01_13_41_40_922.jpg, -0.05975719, 0.9855326, 0, 30.18595
IMGo/center_2016_12_01_13_41_41_023.jpg, IMGo/left_2016_12_01_13_41_41_023.jpg, IMGo/right_2016_12_01_13_41_41_023.jpg, -0.05975719, 0.9855326, 0, 30.18595
IMGo/center_2016_12_01_13_41_41_125.jpg, IMGo/left_2016_12_01_13_41_41_125.jpg, IMGo/right_2016_12_01_13_41_41_125.jpg, -0.05975719, 0.9855326, 0, 30.18643
IMGo/center_2016_12_01_13_41_41_225.jpg, IMGo/left_2016_12_01_13_41_41_225.jpg, IMGo/right_2016_12_01_13_41_41_225.jpg, -0.05975719, 0.9855326, 0, 30.18645
IMGo/center_2016_12_01_13_41_41_326.jpg, IMGo/left_2016_12_01_13_41_41_326.jpg, IMGo/right_2016_12_01_13_41_41_326.jpg, -0.06925154, 0.9855326, 0, 30.18637
IMGo/center_2016_12_01_13_41_41_428.jpg, IMGo/left_2016_12_01_13_41_41_428.jpg, IMGo/right_2016_12_01_13_41_41_428.jpg, -0.0787459, 0.9855326, 0, 30.1862
IMGo/center_2016_12_01_13_41_41_530.jpg, IMGo/left_2016_12_01_13_41_41_530.jpg, IMGo/right_2016_12_01_13_41_41_530.jpg, -0.1452064, 0.9855326, 0, 30.1844
IMGo/center_2016_12_01_13_41_41_631.jpg, IMGo/left_2016_12_01_13_41_41_631.jpg, IMGo/right_2016_12_01_13_41_41_631.jpg, -0.1452064, 0.9855326, 0, 30.18546
IMGo/center_2016_12_01_13_41_41_732.jpg, IMGo/left_2016_12_01_13_41_41_732.jpg, IMGo/right_2016_12_01_13_41_41_732.jpg, -0.1547008, 0.9855326, 0, 30.1855
IMGo/center_2016_12_01_13_41_41_833.jpg, IMGo/left_2016_12_01_13_41_41_833.jpg, IMGo/right_2016_12_01_13_41_41_833.jpg, -0.1547008, 0.9855326, 0, 30.18579
IMGo/center_2016_12_01_13_41_41_935.jpg, IMGo/left_2016_12_01_13_41_41_935.jpg, IMGo/right_2016_12_01_13_41_41_935.jpg, -0.1547008, 0.9855326, 0, 30.18577
IMGo/center_2016_12_01_13_41_42_035.jpg, IMGo/left_2016_12_01_13_41_42_035.jpg, IMGo/right_2016_12_01_13_41_42_035.jpg, -0.1452064, 0.9855326, 0, 30.18636
IMGo/center_2016_12_01_13_41_42_136.jpg, IMGo/left_2016_12_01_13_41_42_136.jpg, IMGo/right_2016_12_01_13_41_42_136.jpg, 0, 0.9855326, 0, 30.18521
IMGo/center_2016_12_01_13_41_42_238.jpg, IMGo/left_2016_12_01_13_41_42_238.jpg, IMGo/right_2016_12_01_13_41_42_238.jpg, 0, 0.9855326, 0, 30.18657
IMGo/center_2016_12_01_13_41_42_339.jpg, IMGo/left_2016_12_01_13_41_42_339.jpg, IMGo/right_2016_12_01_13_41_42_339.jpg, 0, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_41_42_440.jpg, IMGo/left_2016_12_01_13_41_42_440.jpg, IMGo/right_2016_12_01_13_41_42_440.jpg, 0, 0.9855326, 0, 30.18668
IMGo/center_2016_12_01_13_41_42_541.jpg, IMGo/left_2016_12_01_13_41_42_541.jpg, IMGo/right_2016_12_01_13_41_42_541.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_42_643.jpg, IMGo/left_2016_12_01_13_41_42_643.jpg, IMGo/right_2016_12_01_13_41_42_643.jpg, 0, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_41_42_744.jpg, IMGo/left_2016_12_01_13_41_42_744.jpg, IMGo/right_2016_12_01_13_41_42_744.jpg, 0, 0.9855326, 0, 30.18667
IMGo/center_2016_12_01_13_41_42_847.jpg, IMGo/left_2016_12_01_13_41_42_847.jpg, IMGo/right_2016_12_01_13_41_42_847.jpg, 0, 0.9855326, 0, 30.1867
IMGo/center_2016_12_01_13_41_42_947.jpg, IMGo/left_2016_12_01_13_41_42_947.jpg, IMGo/right_2016_12_01_13_41_42_947.jpg, -0.04076847, 0.9855326, 0, 30.18624
IMGo/center_2016_12_01_13_41_43_048.jpg, IMGo/left_2016_12_01_13_41_43_048.jpg, IMGo/right_2016_12_01_13_41_43_048.jpg, -0.05975719, 0.9855326, 0, 30.18611
IMGo/center_2016_12_01_13_41_43_150.jpg, IMGo/left_2016_12_01_13_41_43_150.jpg, IMGo/right_2016_12_01_13_41_43_150.jpg, -0.05026283, 0.9855326, 0, 30.18651
IMGo/center_2016_12_01_13_41_43_252.jpg, IMGo/left_2016_12_01_13_41_43_252.jpg, IMGo/right_2016_12_01_13_41_43_252.jpg, -0.03127411, 0.9855326, 0, 30.18668
IMGo/center_2016_12_01_13_41_43_353.jpg, IMGo/left_2016_12_01_13_41_43_353.jpg, IMGo/right_2016_12_01_13_41_43_353.jpg, -0.03127411, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_41_43_454.jpg, IMGo/left_2016_12_01_13_41_43_454.jpg, IMGo/right_2016_12_01_13_41_43_454.jpg, -0.1452064, 0.9855326, 0, 30.18224
IMGo/center_2016_12_01_13_41_43_556.jpg, IMGo/left_2016_12_01_13_41_43_556.jpg, IMGo/right_2016_12_01_13_41_43_556.jpg, -0.1452064, 0.9855326, 0, 30.18453
IMGo/center_2016_12_01_13_41_43_657.jpg, IMGo/left_2016_12_01_13_41_43_657.jpg, IMGo/right_2016_12_01_13_41_43_657.jpg, -0.1452064, 0.9855326, 0, 30.18543
IMGo/center_2016_12_01_13_41_43_758.jpg, IMGo/left_2016_12_01_13_41_43_758.jpg, IMGo/right_2016_12_01_13_41_43_758.jpg, -0.1452064, 0.9855326, 0, 30.18585
IMGo/center_2016_12_01_13_41_43_859.jpg, IMGo/left_2016_12_01_13_41_43_859.jpg, IMGo/right_2016_12_01_13_41_43_859.jpg, -0.1452064, 0.9855326, 0, 30.18594
IMGo/center_2016_12_01_13_41_43_960.jpg, IMGo/left_2016_12_01_13_41_43_960.jpg, IMGo/right_2016_12_01_13_41_43_960.jpg, -0.1452064, 0.9855326, 0, 30.18614
IMGo/center_2016_12_01_13_41_44_061.jpg, IMGo/left_2016_12_01_13_41_44_061.jpg, IMGo/right_2016_12_01_13_41_44_061.jpg, -0.1452064, 0.9855326, 0, 30.18629
IMGo/center_2016_12_01_13_41_44_161.jpg, IMGo/left_2016_12_01_13_41_44_161.jpg, IMGo/right_2016_12_01_13_41_44_161.jpg, -0.1452064, 0.9855326, 0, 30.18619
IMGo/center_2016_12_01_13_41_44_261.jpg, IMGo/left_2016_12_01_13_41_44_261.jpg, IMGo/right_2016_12_01_13_41_44_261.jpg, -0.1452064, 0.9855326, 0, 30.18621
IMGo/center_2016_12_01_13_41_44_362.jpg, IMGo/left_2016_12_01_13_41_44_362.jpg, IMGo/right_2016_12_01_13_41_44_362.jpg, -0.1452064, 0.9855326, 0, 30.18612
IMGo/center_2016_12_01_13_41_44_463.jpg, IMGo/left_2016_12_01_13_41_44_463.jpg, IMGo/right_2016_12_01_13_41_44_463.jpg, -0.05975719, 0.9855326, 0, 30.1873
IMGo/center_2016_12_01_13_41_44_564.jpg, IMGo/left_2016_12_01_13_41_44_564.jpg, IMGo/right_2016_12_01_13_41_44_564.jpg, -0.05026283, 0.9855326, 0, 30.187
IMGo/center_2016_12_01_13_41_44_664.jpg, IMGo/left_2016_12_01_13_41_44_664.jpg, IMGo/right_2016_12_01_13_41_44_664.jpg, -0.05026283, 0.9855326, 0, 30.18683
IMGo/center_2016_12_01_13_41_44_765.jpg, IMGo/left_2016_12_01_13_41_44_765.jpg, IMGo/right_2016_12_01_13_41_44_765.jpg, -0.05026283, 0.9855326, 0, 30.18671
IMGo/center_2016_12_01_13_41_44_867.jpg, IMGo/left_2016_12_01_13_41_44_867.jpg, IMGo/right_2016_12_01_13_41_44_867.jpg, -0.02177976, 0.9855326, 0, 30.18678
IMGo/center_2016_12_01_13_41_44_969.jpg, IMGo/left_2016_12_01_13_41_44_969.jpg, IMGo/right_2016_12_01_13_41_44_969.jpg, -0.02177976, 0.9855326, 0, 30.18669
IMGo/center_2016_12_01_13_41_45_069.jpg, IMGo/left_2016_12_01_13_41_45_069.jpg, IMGo/right_2016_12_01_13_41_45_069.jpg, -0.02177976, 0.9855326, 0, 30.18667
IMGo/center_2016_12_01_13_41_45_171.jpg, IMGo/left_2016_12_01_13_41_45_171.jpg, IMGo/right_2016_12_01_13_41_45_171.jpg, -0.03127411, 0.9855326, 0, 30.18654
IMGo/center_2016_12_01_13_41_45_272.jpg, IMGo/left_2016_12_01_13_41_45_272.jpg, IMGo/right_2016_12_01_13_41_45_272.jpg, -0.03127411, 0.9855326, 0, 30.18657
IMGo/center_2016_12_01_13_41_45_372.jpg, IMGo/left_2016_12_01_13_41_45_372.jpg, IMGo/right_2016_12_01_13_41_45_372.jpg, -0.04076847, 0.9855326, 0, 30.18651
IMGo/center_2016_12_01_13_41_45_473.jpg, IMGo/left_2016_12_01_13_41_45_473.jpg, IMGo/right_2016_12_01_13_41_45_473.jpg, -0.04076847, 0.9855326, 0, 30.18652
IMGo/center_2016_12_01_13_41_45_573.jpg, IMGo/left_2016_12_01_13_41_45_573.jpg, IMGo/right_2016_12_01_13_41_45_573.jpg, -0.05026283, 0.9855326, 0, 30.18642
IMGo/center_2016_12_01_13_41_45_674.jpg, IMGo/left_2016_12_01_13_41_45_674.jpg, IMGo/right_2016_12_01_13_41_45_674.jpg, -0.05975719, 0.9855326, 0, 30.18616
IMGo/center_2016_12_01_13_41_45_776.jpg, IMGo/left_2016_12_01_13_41_45_776.jpg, IMGo/right_2016_12_01_13_41_45_776.jpg, -0.1452064, 0.9855326, 0, 30.1832
IMGo/center_2016_12_01_13_41_45_877.jpg, IMGo/left_2016_12_01_13_41_45_877.jpg, IMGo/right_2016_12_01_13_41_45_877.jpg, -0.1736895, 0.9855326, 0, 30.1831
IMGo/center_2016_12_01_13_41_45_978.jpg, IMGo/left_2016_12_01_13_41_45_978.jpg, IMGo/right_2016_12_01_13_41_45_978.jpg, -0.2496443, 0.9855326, 0, 30.17908
IMGo/center_2016_12_01_13_41_46_079.jpg, IMGo/left_2016_12_01_13_41_46_079.jpg, IMGo/right_2016_12_01_13_41_46_079.jpg, -0.3066105, 0.9855326, 0, 30.17815
IMGo/center_2016_12_01_13_41_46_179.jpg, IMGo/left_2016_12_01_13_41_46_179.jpg, IMGo/right_2016_12_01_13_41_46_179.jpg, -0.3066105, 0.9855326, 0, 30.18181
IMGo/center_2016_12_01_13_41_46_280.jpg, IMGo/left_2016_12_01_13_41_46_280.jpg, IMGo/right_2016_12_01_13_41_46_280.jpg, -0.1736895, 0.9855326, 0, 30.18959
IMGo/center_2016_12_01_13_41_46_381.jpg, IMGo/left_2016_12_01_13_41_46_381.jpg, IMGo/right_2016_12_01_13_41_46_381.jpg, 0, 0.9855326, 0, 30.18428
IMGo/center_2016_12_01_13_41_46_481.jpg, IMGo/left_2016_12_01_13_41_46_481.jpg, IMGo/right_2016_12_01_13_41_46_481.jpg, 0, 0.9855326, 0, 30.18646
IMGo/center_2016_12_01_13_41_46_582.jpg, IMGo/left_2016_12_01_13_41_46_582.jpg, IMGo/right_2016_12_01_13_41_46_582.jpg, 0, 0.9855326, 0, 30.18616
IMGo/center_2016_12_01_13_41_46_683.jpg, IMGo/left_2016_12_01_13_41_46_683.jpg, IMGo/right_2016_12_01_13_41_46_683.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_41_46_785.jpg, IMGo/left_2016_12_01_13_41_46_785.jpg, IMGo/right_2016_12_01_13_41_46_785.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_41_46_886.jpg, IMGo/left_2016_12_01_13_41_46_886.jpg, IMGo/right_2016_12_01_13_41_46_886.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_41_46_988.jpg, IMGo/left_2016_12_01_13_41_46_988.jpg, IMGo/right_2016_12_01_13_41_46_988.jpg, -0.0787459, 0.9855326, 0, 30.18551
IMGo/center_2016_12_01_13_41_47_089.jpg, IMGo/left_2016_12_01_13_41_47_089.jpg, IMGo/right_2016_12_01_13_41_47_089.jpg, -0.0787459, 0.9855326, 0, 30.18605
IMGo/center_2016_12_01_13_41_47_191.jpg, IMGo/left_2016_12_01_13_41_47_191.jpg, IMGo/right_2016_12_01_13_41_47_191.jpg, -0.0787459, 0.9855326, 0, 30.18627
IMGo/center_2016_12_01_13_41_47_293.jpg, IMGo/left_2016_12_01_13_41_47_293.jpg, IMGo/right_2016_12_01_13_41_47_293.jpg, -0.0787459, 0.9855326, 0, 30.18641
IMGo/center_2016_12_01_13_41_47_393.jpg, IMGo/left_2016_12_01_13_41_47_393.jpg, IMGo/right_2016_12_01_13_41_47_393.jpg, -0.08824026, 0.9855326, 0, 30.18628
IMGo/center_2016_12_01_13_41_47_496.jpg, IMGo/left_2016_12_01_13_41_47_496.jpg, IMGo/right_2016_12_01_13_41_47_496.jpg, -0.2591387, 0.9855326, 0, 30.17548
IMGo/center_2016_12_01_13_41_47_598.jpg, IMGo/left_2016_12_01_13_41_47_598.jpg, IMGo/right_2016_12_01_13_41_47_598.jpg, -0.2686331, 0.9855326, 0, 30.1803
IMGo/center_2016_12_01_13_41_47_700.jpg, IMGo/left_2016_12_01_13_41_47_700.jpg, IMGo/right_2016_12_01_13_41_47_700.jpg, -0.2686331, 0.9855326, 0, 30.18304
IMGo/center_2016_12_01_13_41_47_802.jpg, IMGo/left_2016_12_01_13_41_47_802.jpg, IMGo/right_2016_12_01_13_41_47_802.jpg, -0.2686331, 0.9855326, 0, 30.18402
IMGo/center_2016_12_01_13_41_47_903.jpg, IMGo/left_2016_12_01_13_41_47_903.jpg, IMGo/right_2016_12_01_13_41_47_903.jpg, -0.2306556, 0.9855326, 0, 30.18736
IMGo/center_2016_12_01_13_41_48_003.jpg, IMGo/left_2016_12_01_13_41_48_003.jpg, IMGo/right_2016_12_01_13_41_48_003.jpg, -0.05975719, 0.9855326, 0, 30.18736
IMGo/center_2016_12_01_13_41_48_104.jpg, IMGo/left_2016_12_01_13_41_48_104.jpg, IMGo/right_2016_12_01_13_41_48_104.jpg, 0, 0.9855326, 0, 30.18604
IMGo/center_2016_12_01_13_41_48_204.jpg, IMGo/left_2016_12_01_13_41_48_204.jpg, IMGo/right_2016_12_01_13_41_48_204.jpg, 0, 0.9855326, 0, 30.18658
IMGo/center_2016_12_01_13_41_48_305.jpg, IMGo/left_2016_12_01_13_41_48_305.jpg, IMGo/right_2016_12_01_13_41_48_305.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_41_48_406.jpg, IMGo/left_2016_12_01_13_41_48_406.jpg, IMGo/right_2016_12_01_13_41_48_406.jpg, 0, 0.9855326, 0, 30.18684
IMGo/center_2016_12_01_13_41_48_508.jpg, IMGo/left_2016_12_01_13_41_48_508.jpg, IMGo/right_2016_12_01_13_41_48_508.jpg, 0, 0.9855326, 0, 30.1867
IMGo/center_2016_12_01_13_41_48_608.jpg, IMGo/left_2016_12_01_13_41_48_608.jpg, IMGo/right_2016_12_01_13_41_48_608.jpg, 0, 0.9855326, 0, 30.18652
IMGo/center_2016_12_01_13_41_48_709.jpg, IMGo/left_2016_12_01_13_41_48_709.jpg, IMGo/right_2016_12_01_13_41_48_709.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_48_811.jpg, IMGo/left_2016_12_01_13_41_48_811.jpg, IMGo/right_2016_12_01_13_41_48_811.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_48_912.jpg, IMGo/left_2016_12_01_13_41_48_912.jpg, IMGo/right_2016_12_01_13_41_48_912.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_41_49_013.jpg, IMGo/left_2016_12_01_13_41_49_013.jpg, IMGo/right_2016_12_01_13_41_49_013.jpg, 0, 0.9855326, 0, 30.18666
IMGo/center_2016_12_01_13_41_49_114.jpg, IMGo/left_2016_12_01_13_41_49_114.jpg, IMGo/right_2016_12_01_13_41_49_114.jpg, 0, 0.9855326, 0, 30.18689
IMGo/center_2016_12_01_13_41_49_215.jpg, IMGo/left_2016_12_01_13_41_49_215.jpg, IMGo/right_2016_12_01_13_41_49_215.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_41_49_316.jpg, IMGo/left_2016_12_01_13_41_49_316.jpg, IMGo/right_2016_12_01_13_41_49_316.jpg, 0, 0.9855326, 0, 30.18678
IMGo/center_2016_12_01_13_41_49_416.jpg, IMGo/left_2016_12_01_13_41_49_416.jpg, IMGo/right_2016_12_01_13_41_49_416.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_49_517.jpg, IMGo/left_2016_12_01_13_41_49_517.jpg, IMGo/right_2016_12_01_13_41_49_517.jpg, 0, 0.9855326, 0, 30.18666
IMGo/center_2016_12_01_13_41_49_617.jpg, IMGo/left_2016_12_01_13_41_49_617.jpg, IMGo/right_2016_12_01_13_41_49_617.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_49_718.jpg, IMGo/left_2016_12_01_13_41_49_718.jpg, IMGo/right_2016_12_01_13_41_49_718.jpg, -0.02177976, 0.9855326, 0, 30.18658
IMGo/center_2016_12_01_13_41_49_818.jpg, IMGo/left_2016_12_01_13_41_49_818.jpg, IMGo/right_2016_12_01_13_41_49_818.jpg, -0.02177976, 0.9855326, 0, 30.18657
IMGo/center_2016_12_01_13_41_49_919.jpg, IMGo/left_2016_12_01_13_41_49_919.jpg, IMGo/right_2016_12_01_13_41_49_919.jpg, -0.02177976, 0.9855326, 0, 30.18658
IMGo/center_2016_12_01_13_41_50_022.jpg, IMGo/left_2016_12_01_13_41_50_022.jpg, IMGo/right_2016_12_01_13_41_50_022.jpg, -0.06925154, 0.9855326, 0, 30.18578
IMGo/center_2016_12_01_13_41_50_124.jpg, IMGo/left_2016_12_01_13_41_50_124.jpg, IMGo/right_2016_12_01_13_41_50_124.jpg, -0.2686331, 0.9855326, 0, 30.17266
IMGo/center_2016_12_01_13_41_50_226.jpg, IMGo/left_2016_12_01_13_41_50_226.jpg, IMGo/right_2016_12_01_13_41_50_226.jpg, -0.2686331, 0.9855326, 0, 30.17982
IMGo/center_2016_12_01_13_41_50_328.jpg, IMGo/left_2016_12_01_13_41_50_328.jpg, IMGo/right_2016_12_01_13_41_50_328.jpg, -0.2686331, 0.9855326, 0, 30.1831
IMGo/center_2016_12_01_13_41_50_429.jpg, IMGo/left_2016_12_01_13_41_50_429.jpg, IMGo/right_2016_12_01_13_41_50_429.jpg, -0.1547008, 0.9855326, 0, 30.18892
IMGo/center_2016_12_01_13_41_50_531.jpg, IMGo/left_2016_12_01_13_41_50_531.jpg, IMGo/right_2016_12_01_13_41_50_531.jpg, 0, 0.9855326, 0, 30.18548
IMGo/center_2016_12_01_13_41_50_632.jpg, IMGo/left_2016_12_01_13_41_50_632.jpg, IMGo/right_2016_12_01_13_41_50_632.jpg, 0, 0.9855326, 0, 30.18671
IMGo/center_2016_12_01_13_41_50_734.jpg, IMGo/left_2016_12_01_13_41_50_734.jpg, IMGo/right_2016_12_01_13_41_50_734.jpg, 0, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_41_50_836.jpg, IMGo/left_2016_12_01_13_41_50_836.jpg, IMGo/right_2016_12_01_13_41_50_836.jpg, 0, 0.9855326, 0, 30.1868
IMGo/center_2016_12_01_13_41_50_937.jpg, IMGo/left_2016_12_01_13_41_50_937.jpg, IMGo/right_2016_12_01_13_41_50_937.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_51_039.jpg, IMGo/left_2016_12_01_13_41_51_039.jpg, IMGo/right_2016_12_01_13_41_51_039.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_41_51_141.jpg, IMGo/left_2016_12_01_13_41_51_141.jpg, IMGo/right_2016_12_01_13_41_51_141.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_51_242.jpg, IMGo/left_2016_12_01_13_41_51_242.jpg, IMGo/right_2016_12_01_13_41_51_242.jpg, 0, 0.9855326, 0, 30.18668
IMGo/center_2016_12_01_13_41_51_343.jpg, IMGo/left_2016_12_01_13_41_51_343.jpg, IMGo/right_2016_12_01_13_41_51_343.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_41_51_444.jpg, IMGo/left_2016_12_01_13_41_51_444.jpg, IMGo/right_2016_12_01_13_41_51_444.jpg, 0.03305431, 0.9855326, 0, 30.18653
IMGo/center_2016_12_01_13_41_51_545.jpg, IMGo/left_2016_12_01_13_41_51_545.jpg, IMGo/right_2016_12_01_13_41_51_545.jpg, 0.02348577, 0.9855326, 0, 30.18658
IMGo/center_2016_12_01_13_41_51_645.jpg, IMGo/left_2016_12_01_13_41_51_645.jpg, IMGo/right_2016_12_01_13_41_51_645.jpg, 0.02348577, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_41_51_746.jpg, IMGo/left_2016_12_01_13_41_51_746.jpg, IMGo/right_2016_12_01_13_41_51_746.jpg, 0.02348577, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_41_51_847.jpg, IMGo/left_2016_12_01_13_41_51_847.jpg, IMGo/right_2016_12_01_13_41_51_847.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_41_51_948.jpg, IMGo/left_2016_12_01_13_41_51_948.jpg, IMGo/right_2016_12_01_13_41_51_948.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_41_52_050.jpg, IMGo/left_2016_12_01_13_41_52_050.jpg, IMGo/right_2016_12_01_13_41_52_050.jpg, 0, 0.9855326, 0, 30.18666
IMGo/center_2016_12_01_13_41_52_152.jpg, IMGo/left_2016_12_01_13_41_52_152.jpg, IMGo/right_2016_12_01_13_41_52_152.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_52_253.jpg, IMGo/left_2016_12_01_13_41_52_253.jpg, IMGo/right_2016_12_01_13_41_52_253.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_41_52_354.jpg, IMGo/left_2016_12_01_13_41_52_354.jpg, IMGo/right_2016_12_01_13_41_52_354.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_41_52_456.jpg, IMGo/left_2016_12_01_13_41_52_456.jpg, IMGo/right_2016_12_01_13_41_52_456.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_41_52_557.jpg, IMGo/left_2016_12_01_13_41_52_557.jpg, IMGo/right_2016_12_01_13_41_52_557.jpg, 0, 0.9855326, 0, 30.18666
